customer_id,survey_datetime,produto_codigo,qtd_acessos_app_30d,qtd_reclamacoes_90d,tempo_resolucao_horas,suitability_pendente
00196,2026-01-08 00:00:00,PRD_FND,12,0.0,24.0,0
00280,2025-08-05 00:00:00,PRD_TES,10,0.0,1.0,0
00348,2026-04-30 00:00:00,PRD_CAR,2,1.0,87.1,0
00484,2026-02-26 00:00:00,PRD_FND,5,0.0,36.6,0
00337,2026-02-24 00:00:00,PRD_CDB,6,0.0,22.9,0
00196,2026-02-06 00:00:00,PRD_CDB,9,,32.4,1
00495,2026-03-20 00:00:00,PRD_FND,6,0.0,1.3,0
00154,2025-07-10 00:00:00,PRD_TES,5,0.0,9.8,0
00223,2025-10-17 00:00:00,PRD_CAR,3,0.0,37.8,0
00147,2025-07-18 00:00:00,PRD_FND,6,0.0,32.3,0
00057,2026-05-07 00:00:00,PRD_CDB,10,0.0,29.2,0
00065,2026-05-09 00:00:00,PRD_COE,7,0.0,5.8,0
00359,2025-09-17 00:00:00,PRD_CDB,14,0.0,14.5,0
00344,2026-02-17 00:00:00,PRD_CAR,7,0.0,26.9,0
00265,2026-06-24 00:00:00,PRD_CDB,7,0.0,23.0,0
00540,2025-12-08 00:00:00,PRD_TES,6,0.0,1.0,0
00519,2025-11-19 00:00:00,PRD_CDB,10,0.0,27.8,0
00330,2025-11-21 00:00:00,PRD_FND,9,0.0,21.1,0
00351,2025-12-26 00:00:00,PRD_TES,8,0.0,21.2,1
00370,2026-02-24 00:00:00,PRD_TES,7,0.0,14.5,0
00097,2025-07-29 00:00:00,PRD_CAR,7,0.0,46.5,1
0000192,2026-01-27 00:00:00,PRD_CDB,6,0.0,37.0,0
00254,2026-06-09 00:00:00,PRD_CDB,17,0.0,16.7,0
00254,2025-08-26 00:00:00,PRD_TES,10,0.0,4.9,0
00078,2025-10-29 00:00:00,PRD_COE,4,0.0,18.4,0
00498,2026-01-31 00:00:00,PRD_CDB,4,0.0,23.4,0
00434,2025-12-14 00:00:00,PRD_CAR,11,0.0,45.7,0
00407,2026-04-20 00:00:00,PRD_FND,4,0.0,10.8,0
00459,2025-09-22 00:00:00,PRD_FND,7,0.0,25.8,0
00184,2026-06-28 00:00:00,PRD_COE,7,0.0,11.6,0
00444,2025-11-27 00:00:00,PRD_FND,5,0.0,10.7,0
00383,2025-07-27 00:00:00,PRD_COE,7,0.0,15.0,0
00278,2025-10-16 00:00:00,PRD_CAR,8,0.0,33.5,0
00050,2026-05-23 00:00:00,PRD_CAR,6,0.0,57.6,0
00314,2026-04-05 00:00:00,PRD_CAR,6,1.0,115.0,0
00291,2026-05-22 00:00:00,PRD_CDB,6,0.0,23.4,0
00137,2026-03-20 00:00:00,PRD_FND,8,,7.5,0
00328,2026-01-26 00:00:00,PRD_FND,7,0.0,4.7,0
00409,2025-10-05 00:00:00,PRD_TES,12,0.0,30.3,0
00318,2025-12-02 00:00:00,PRD_CAR,6,0.0,32.4,0
00332,2025-08-30 00:00:00,PRD_CDB,6,0.0,1.0,1
00278,2026-01-11 00:00:00,PRD_COE,9,0.0,22.8,1
00295,2026-04-30 00:00:00,PRD_TES,8,0.0,17.7,0
00337,2025-07-16 00:00:00,PRD_FND,5,1.0,29.2,0
00388,2026-03-10 00:00:00,PRD_FND,6,0.0,18.4,0
00474,2026-03-26 00:00:00,PRD_TES,7,0.0,35.7,0
00258,2025-10-22 00:00:00,PRD_TES,8,0.0,6.8,0
00089,2025-11-12 00:00:00,PRD_COE,9,0.0,24.1,0
0000209,2026-02-08 00:00:00,PRD_CAR,10,0.0,50.8,0
00068,2025-09-27 00:00:00,PRD_CDB,6,0.0,8.0,0
00081,2026-06-03 00:00:00,PRD_CAR,7,2.0,101.3,0
00057,2025-07-31 00:00:00,PRD_FND,6,0.0,15.6,0
00483,2026-03-01 00:00:00,PRD_TES,8,1.0,30.2,0
00408,2026-06-02 00:00:00,PRD_TES,15,0.0,22.0,0
00212,2026-06-10 00:00:00,PRD_CDB,4,0.0,23.1,0
00005,2025-09-03 00:00:00,PRD_CDB,4,0.0,1.6,0
00035,2025-11-18 00:00:00,PRD_FND,8,0.0,26.8,0
00484,2026-01-28 00:00:00,PRD_CAR,10,0.0,13.7,0
00148,2025-12-21 00:00:00,PRD_CAR,6,0.0,63.4,0
00330,2026-04-23 00:00:00,PRD_CDB,10,0.0,20.0,0
00040,2025-08-16 00:00:00,PRD_CDB,12,0.0,15.2,0
00374,2026-05-06 00:00:00,PRD_CDB,5,0.0,6.9,0
00454,2026-05-09 00:00:00,PRD_CDB,6,0.0,27.0,1
00467,2026-04-07 00:00:00,PRD_FND,10,0.0,14.3,0
00493,2026-01-15 00:00:00,PRD_FND,10,0.0,18.3,0
00043,2026-05-02 00:00:00,PRD_FND,17,0.0,18.1,0
00015,2025-12-07 00:00:00,PRD_FND,5,0.0,22.2,0
00324,2026-02-12 00:00:00,PRD_CDB,6,0.0,25.8,0
00271,2025-12-28 00:00:00,PRD_CDB,7,0.0,15.9,0
00534,2025-11-06 00:00:00,PRD_CDB,13,0.0,10.7,0
00358,2026-02-26 00:00:00,PRD_FND,15,0.0,2.8,0
00128,2026-01-29 00:00:00,PRD_CDB,4,0.0,7.9,0
00388,2026-06-02 00:00:00,PRD_FND,3,0.0,20.0,0
00249,2025-12-27 00:00:00,PRD_CDB,4,1.0,43.5,1
00004,2026-04-12 00:00:00,PRD_CAR,9,1.0,72.6,0
00301,2025-09-10 00:00:00,PRD_CDB,10,0.0,21.9,0
00185,2026-02-12 00:00:00,PRD_TES,10,0.0,1.0,0
00356,2026-04-01 00:00:00,PRD_FND,9,1.0,21.5,0
00093,2026-04-30 00:00:00,PRD_TES,13,0.0,31.7,0
00242,2026-06-27 00:00:00,PRD_CDB,6,1.0,43.0,0
00262,2025-08-28 00:00:00,PRD_TES,6,0.0,30.5,0
00250,2026-05-01 00:00:00,PRD_FND,3,0.0,12.5,0
00529,2025-08-18 00:00:00,PRD_TES,10,0.0,3.9,0
00105,2026-04-20 00:00:00,PRD_FND,9,0.0,30.4,0
00311,2026-03-24 00:00:00,PRD_CDB,10,0.0,28.8,0
00116,2025-10-02 00:00:00,PRD_TES,11,0.0,7.1,0
00010,2025-08-29 00:00:00,PRD_CDB,7,0.0,20.5,0
00517,2026-05-29 00:00:00,PRD_FND,7,0.0,12.0,0
00254,2025-09-28 00:00:00,PRD_TES,11,0.0,18.3,0
00383,2025-11-30 00:00:00,PRD_COE,9,0.0,20.5,0
00298,2026-01-23 00:00:00,PRD_TES,3,0.0,4.9,0
0000165,2025-12-29 00:00:00,PRD_TES,10,0.0,24.3,0
00129,2025-09-06 00:00:00,PRD_TES,16,0.0,5.7,0
00412,2025-08-28 00:00:00,PRD_TES,4,0.0,38.7,0
00529,2025-12-28 00:00:00,PRD_FND,11,0.0,1.0,0
00128,2025-11-22 00:00:00,PRD_TES,7,0.0,21.9,0
00467,2026-03-30 00:00:00,PRD_COE,10,0.0,1.0,1
00210,2025-11-26 00:00:00,PRD_CDB,4,0.0,18.4,0
00273,2025-08-20 00:00:00,PRD_TES,2,2.0,39.0,0
00347,2025-11-11 00:00:00,PRD_CAR,13,0.0,64.5,0
00456,2025-12-06 00:00:00,PRD_FND,8,0.0,30.4,0
00074,2025-12-08 00:00:00,PRD_COE,11,0.0,39.7,0
00489,2026-05-11 00:00:00,PRD_CDB,13,0.0,25.9,0
00428,2026-01-07 00:00:00,PRD_COE,10,1.0,47.9,0
00503,2025-10-10 00:00:00,PRD_CDB,6,0.0,7.3,0
00140,2025-08-07 00:00:00,PRD_CDB,8,0.0,33.0,1
00532,2026-05-19 00:00:00,PRD_CAR,6,1.0,102.1,0
00461,2025-11-26 00:00:00,PRD_FND,6,0.0,25.9,1
00008,2025-07-08 00:00:00,PRD_CAR,13,0.0,43.2,0
00028,2026-01-24 00:00:00,PRD_CAR,7,0.0,32.2,0
00429,2026-01-09 00:00:00,PRD_FND,7,0.0,17.8,0
00005,2025-07-18 00:00:00,PRD_FND,5,0.0,29.7,1
00470,2025-11-24 00:00:00,PRD_TES,4,0.0,20.8,0
00267,2025-08-31 00:00:00-03:00,PRD_CDB,4,0.0,28.7,0
00098,2025-07-21 00:00:00,PRD_CAR,7,0.0,46.1,0
00275,2026-05-23 00:00:00,PRD_CAR,11,1.0,86.5,0
00373,2025-07-18 00:00:00,PRD_FND,15,0.0,5.7,0
00157,2026-04-30 00:00:00,PRD_FND,7,0.0,21.3,0
00432,2025-11-12 00:00:00,PRD_CAR,8,0.0,54.8,0
00414,2026-02-10 00:00:00,PRD_CDB,10,0.0,19.5,0
00024,2026-06-21 00:00:00,PRD_CDB,12,0.0,10.8,1
00044,2025-09-28 00:00:00,PRD_TES,6,1.0,44.5,0
00484,2026-05-01 00:00:00,PRD_TES,14,0.0,15.3,0
00332,2025-10-06 00:00:00,PRD_FND,9,0.0,11.0,0
00202,2026-04-25 00:00:00,PRD_FND,10,0.0,9.4,0
00525,2025-08-01 00:00:00,PRD_FND,7,0.0,33.3,1
00031,2026-06-24 00:00:00,PRD_TES,3,0.0,26.1,0
00362,2026-05-08 00:00:00,PRD_CAR,6,2.0,100.3,0
00312,2025-12-09 00:00:00,PRD_FND,8,0.0,21.8,0
00116,2026-06-09 00:00:00,PRD_TES,10,0.0,14.7,0
00536,2025-10-26 00:00:00,PRD_FND,5,0.0,14.4,0
00178,2025-08-13 00:00:00,PRD_CAR,7,0.0,53.7,0
00509,2026-04-24 00:00:00,PRD_CDB,5,0.0,33.0,0
00072,2025-11-26 00:00:00,PRD_FND,7,0.0,25.4,0
00086,2025-11-23 00:00:00,PRD_COE,5,0.0,24.7,0
00049,2026-06-04 00:00:00,PRD_CDB,6,0.0,12.5,0
00399,2026-04-18 00:00:00,PRD_TES,4,0.0,17.0,0
00358,2026-04-03 00:00:00,PRD_FND,11,0.0,35.8,0
00046,2026-05-07 00:00:00,PRD_CAR,5,1.0,84.3,0
00284,2026-04-19 00:00:00,PRD_COE,6,0.0,8.5,0
00201,2025-09-14 00:00:00,PRD_TES,4,0.0,2.6,0
00296,2025-10-07 00:00:00,PRD_CDB,3,0.0,22.8,1
00101,2026-06-23 00:00:00,PRD_CAR,13,0.0,74.5,0
00411,2026-05-24 00:00:00,PRD_CDB,4,0.0,1.0,0
00422,2025-07-16 00:00:00,PRD_CDB,12,0.0,17.5,0
00437,2026-01-17 00:00:00,PRD_COE,11,0.0,1.8,1
00017,2026-04-18 00:00:00,PRD_TES,7,0.0,22.1,0
00166,2026-03-17 00:00:00,PRD_CDB,10,0.0,14.5,0
00229,2026-06-24 00:00:00,PRD_CDB,11,1.0,33.3,0
00101,2026-04-04 00:00:00,PRD_TES,5,0.0,19.7,0
00321,2025-09-28 00:00:00,PRD_CDB,8,0.0,1.0,0
00363,2026-05-09 00:00:00,PRD_COE,11,0.0,25.6,0
00439,2025-10-29 00:00:00,PRD_TES,3,0.0,24.7,0
00398,2025-11-14 00:00:00,PRD_CDB,4,0.0,17.1,0
00541,2026-06-09 00:00:00,PRD_FND,2,0.0,22.8,1
00396,2026-05-15 00:00:00,PRD_CAR,9,2.0,95.5,0
00234,2025-10-27 00:00:00,PRD_FND,6,,6.6,0
00066,2026-06-27 00:00:00,PRD_TES,6,0.0,30.5,0
00322,2026-04-23 00:00:00,PRD_FND,10,,16.8,1
00427,2025-11-08 00:00:00,PRD_TES,2,1.0,34.4,0
00056,2025-11-02 00:00:00,PRD_CDB,12,0.0,43.6,0
00365,2025-09-10 00:00:00,PRD_CAR,6,0.0,56.4,0
00398,2026-03-08 00:00:00,PRD_TES,2,1.0,40.5,0
00276,2025-12-14 00:00:00,PRD_FND,10,0.0,31.6,1
00093,2026-01-16 00:00:00,PRD_FND,12,0.0,4.3,0
00508,2025-12-08 00:00:00,PRD_TES,7,0.0,12.5,0
00245,2026-04-08 00:00:00,PRD_CDB,13,,10.4,0
00357,2026-01-24 00:00:00,PRD_TES,12,0.0,10.0,1
00509,2026-03-04 00:00:00,PRD_TES,11,0.0,44.6,0
00005,2025-08-27 00:00:00,PRD_FND,9,0.0,23.0,0
00228,2025-11-05 00:00:00,PRD_TES,8,0.0,19.6,0
00334,2026-04-26 00:00:00,PRD_CAR,5,0.0,83.9,0
00131,2026-06-20 00:00:00,PRD_CAR,10,1.0,83.2,1
00103,2025-08-30 00:00:00,PRD_CAR,5,1.0,53.9,0
00275,2026-05-06 00:00:00,PRD_CDB,10,1.0,34.8,0
00512,2026-05-08 00:00:00,PRD_CAR,6,2.0,102.0,0
00401,2025-10-23 00:00:00,PRD_TES,8,0.0,1.0,0
00416,2026-02-21 00:00:00,PRD_TES,6,0.0,1.0,0
00027,2025-12-20 00:00:00,PRD_CAR,2,1.0,40.7,0
00331,2026-07-07 00:00:00,PRD_FND,10,0.0,3.3,0
00078,2025-12-31 00:00:00,PRD_FND,10,0.0,35.6,0
00491,2026-01-22 00:00:00,PRD_FND,11,0.0,13.2,0
00325,2026-03-22 00:00:00,PRD_CDB,6,0.0,32.8,0
00053,2026-06-19 00:00:00,PRD_TES,6,1.0,33.9,0
00261,2026-02-20 00:00:00,PRD_CAR,6,1.0,43.1,0
00446,2026-04-15 00:00:00,PRD_COE,7,0.0,25.8,0
00314,2025-12-03 00:00:00,PRD_CAR,4,0.0,49.3,0
00384,2026-06-28 00:00:00,PRD_CDB,7,0.0,34.1,0
00494,2026-02-02 00:00:00,PRD_CAR,8,1.0,40.6,0
00468,2025-12-16 00:00:00,PRD_CAR,10,0.0,29.7,0
00111,2026-01-18 00:00:00,PRD_FND,4,0.0,7.2,0
00211,2025-10-31 00:00:00,PRD_CDB,12,0.0,1.0,0
00029,2026-03-31 00:00:00,PRD_FND,8,0.0,31.2,0
00247,2026-01-10 00:00:00,PRD_FND,7,0.0,12.1,0
00039,2026-01-22 00:00:00,PRD_CDB,11,0.0,20.8,0
00013,2026-05-22 00:00:00,PRD_CDB,7,0.0,26.1,0
00099,2026-02-03 00:00:00,PRD_FND,3,0.0,1.0,0
00461,2026-03-07 00:00:00,PRD_FND,12,0.0,19.9,1
00422,2026-06-23 00:00:00,PRD_CDB,8,1.0,25.2,0
00513,2026-05-18 00:00:00,PRD_CAR,11,0.0,85.1,0
00039,2025-11-08 00:00:00,PRD_CDB,6,0.0,12.3,1
00530,2026-03-30 00:00:00,PRD_FND,10,0.0,9.0,0
00495,2026-03-12 00:00:00,PRD_TES,7,0.0,17.8,0
00385,2026-01-05 00:00:00,PRD_COE,5,0.0,13.2,0
00303,2026-05-21 00:00:00,PRD_FND,7,0.0,9.7,0
00002,2026-01-04 00:00:00,PRD_TES,1,0.0,15.6,0
00236,2025-11-24 00:00:00,PRD_CDB,3,0.0,28.2,0
00236,2025-11-18 00:00:00,PRD_TES,5,0.0,34.2,0
00379,2025-09-03 00:00:00,PRD_FND,11,0.0,1.0,0
00217,2026-04-15 00:00:00,PRD_CDB,11,0.0,21.0,1
00152,2026-05-26 00:00:00,PRD_TES,6,0.0,14.6,0
00130,2026-02-15 00:00:00,PRD_FND,13,0.0,5.6,0
00298,2026-01-07 00:00:00,PRD_TES,11,0.0,24.6,0
00449,2025-11-27 00:00:00,PRD_COE,9,0.0,7.8,0
00047,2025-09-10 00:00:00,PRD_CDB,13,0.0,7.8,0
00057,2026-03-22 00:00:00,PRD_CDB,10,0.0,32.9,0
00384,2026-04-16 00:00:00,PRD_CAR,7,0.0,62.7,0
00390,2026-04-14 00:00:00,PRD_CDB,8,0.0,18.5,0
00111,2026-01-30 00:00:00,PRD_FND,5,0.0,27.4,0
00202,2026-04-09 00:00:00,PRD_CDB,4,1.0,46.0,0
00445,2025-10-28 00:00:00,PRD_COE,6,1.0,22.6,0
00535,2025-07-12 00:00:00,PRD_CAR,14,0.0,31.1,0
00401,2025-07-10 00:00:00,PRD_FND,3,0.0,19.4,0
00195,2025-10-21 00:00:00,PRD_FND,9,0.0,21.1,0
00198,2025-12-27 00:00:00,PRD_TES,14,1.0,35.7,0
00049,2025-09-17 00:00:00,PRD_FND,5,0.0,27.2,0
00374,2025-08-28 00:00:00,PRD_CDB,3,0.0,15.3,0
00432,2026-04-22 00:00:00,PRD_TES,11,0.0,18.3,0
00426,2025-10-17 00:00:00,PRD_CAR,12,0.0,21.1,0
00523,2026-06-21 00:00:00,PRD_CAR,13,0.0,73.6,0
00530,2025-10-12 00:00:00,PRD_FND,4,0.0,18.2,0
00035,2026-03-13 00:00:00,PRD_CAR,10,0.0,52.3,0
00366,2026-01-20 00:00:00,PRD_CDB,10,0.0,17.2,0
00218,2025-10-01 00:00:00,PRD_CDB,8,1.0,32.2,0
00425,2026-03-11 00:00:00,PRD_COE,5,0.0,8.1,0
00138,2026-04-22 00:00:00,PRD_CDB,5,0.0,21.6,0
00282,2025-11-02 00:00:00,PRD_CDB,11,0.0,19.2,0
00388,2025-12-18 00:00:00,PRD_CDB,3,0.0,30.1,0
00079,2025-08-25 00:00:00,PRD_TES,10,0.0,25.4,0
00299,2025-12-09 00:00:00,PRD_TES,3,0.0,10.6,0
00492,2025-10-18 00:00:00,PRD_COE,4,0.0,24.5,0
00517,2026-01-25 00:00:00,PRD_CDB,5,0.0,25.0,0
00135,2025-10-31 00:00:00,PRD_CDB,9,0.0,29.1,1
00202,2026-02-26 00:00:00,PRD_CDB,12,0.0,32.4,0
00336,2025-09-20 00:00:00,PRD_CDB,3,0.0,21.5,0
00168,2026-06-12 00:00:00,PRD_CAR,4,3.0,103.3,0
00005,2025-11-08 00:00:00,PRD_FND,11,0.0,37.2,0
00245,2025-10-30 00:00:00,PRD_CAR,15,2.0,75.5,0
00459,2025-09-20 00:00:00,PRD_CDB,6,0.0,24.3,0
00160,2026-05-04 00:00:00,PRD_FND,1,1.0,26.8,0
00444,2025-10-23 00:00:00,PRD_FND,7,0.0,1.7,0
00293,2026-01-10 00:00:00,PRD_CAR,3,0.0,31.7,0
00347,2025-11-10 00:00:00,PRD_FND,3,0.0,9.7,0
00070,2026-02-18 00:00:00,PRD_FND,9,0.0,27.7,0
00219,2025-08-27 00:00:00,PRD_CAR,4,0.0,25.7,0
00286,2025-09-07 00:00:00,PRD_FND,8,0.0,10.1,0
00295,2026-06-12 00:00:00,PRD_CDB,7,0.0,19.1,0
00336,2026-03-30 00:00:00,PRD_CAR,4,1.0,77.0,0
00400,2026-03-17 00:00:00,PRD_COE,12,0.0,16.9,0
00006,2026-02-01 00:00:00,PRD_CDB,5,0.0,6.9,0
00131,2026-02-13 00:00:00,PRD_CAR,15,0.0,33.2,0
00016,2025-09-02 00:00:00,PRD_CDB,13,0.0,15.8,0
00321,2025-12-04 00:00:00,PRD_TES,7,0.0,17.0,0
00032,2025-09-23 00:00:00,PRD_TES,3,1.0,23.9,0
00214,2026-03-07 00:00:00,PRD_FND,5,0.0,11.6,0
00446,2025-09-18 00:00:00,PRD_CDB,13,,19.1,0
00415,2026-02-04 00:00:00,PRD_CDB,6,0.0,3.1,0
00022,2025-08-31 00:00:00,PRD_FND,7,,22.3,0
00364,2025-11-18 00:00:00,PRD_CAR,5,1.0,46.1,0
00109,2026-03-23 00:00:00,PRD_CDB,3,0.0,17.1,0
00184,2026-04-09 00:00:00,PRD_CDB,9,0.0,1.0,0
00262,2026-05-04 00:00:00,PRD_FND,4,0.0,21.8,1
00254,2025-07-16 00:00:00,PRD_FND,6,0.0,18.9,0
00386,2026-06-13 00:00:00,PRD_TES,7,0.0,15.1,0
00076,2025-10-03 00:00:00,PRD_CDB,5,0.0,11.5,0
00258,2025-07-30 00:00:00,PRD_CAR,5,0.0,46.2,0
00082,2026-02-18 00:00:00,PRD_FND,6,0.0,15.1,0
00095,2025-10-26 00:00:00,PRD_CDB,5,0.0,42.4,0
00035,2026-03-21 00:00:00,PRD_TES,3,0.0,21.3,1
00086,2026-01-13 00:00:00,PRD_TES,6,0.0,25.5,0
00068,2026-01-10 00:00:00,PRD_FND,19,0.0,3.0,0
00010,2026-06-04 00:00:00,PRD_CDB,7,0.0,11.8,0
00281,2025-10-16 00:00:00,PRD_CDB,11,0.0,15.0,0
00366,2026-03-09 00:00:00,PRD_FND,4,0.0,18.1,0
00050,2026-05-01 00:00:00,PRD_TES,6,1.0,49.6,0
00493,2025-08-07 00:00:00,PRD_CDB,3,0.0,11.1,0
00271,2025-10-05 00:00:00,PRD_FND,3,0.0,29.1,0
00411,2025-12-28 00:00:00,PRD_TES,4,0.0,29.4,1
00061,2025-09-27 00:00:00,PRD_TES,11,1.0,35.8,0
0000213,2025-09-29 00:00:00,PRD_FND,3,0.0,21.5,0
00496,2026-05-02 00:00:00,PRD_CDB,8,0.0,4.3,0
00493,2025-11-07 00:00:00,PRD_TES,7,0.0,22.4,0
00488,2025-11-03 00:00:00,PRD_CDB,5,0.0,17.5,0
00269,2025-08-07 00:00:00,PRD_TES,6,0.0,26.2,0
00421,2026-06-08 00:00:00,PRD_TES,2,0.0,14.8,0
00011,2025-12-27 00:00:00,PRD_FND,8,0.0,18.5,1
00233,2026-03-07 00:00:00,PRD_TES,4,0.0,6.0,0
00529,2025-10-07 00:00:00,PRD_TES,10,0.0,8.6,0
00357,2025-07-30 00:00:00,PRD_TES,14,0.0,12.2,0
00214,2026-03-19 00:00:00,PRD_COE,7,0.0,25.4,0
00307,2026-05-04 00:00:00,PRD_TES,8,0.0,32.9,0
00134,2026-04-26 00:00:00,PRD_CAR,6,1.0,98.6,1
00540,2025-11-04 00:00:00,PRD_TES,12,1.0,34.5,0
00276,2026-02-10 00:00:00,PRD_CDB,2,1.0,31.3,0
00416,2025-12-09 00:00:00,PRD_CDB,7,0.0,21.7,0
00121,2025-09-22 00:00:00,PRD_CAR,8,1.0,38.3,0
00215,2025-10-03 00:00:00,PRD_CDB,10,0.0,14.8,1
00299,2026-02-06 00:00:00,PRD_CDB,7,1.0,38.8,0
00238,2026-04-26 00:00:00,PRD_CDB,7,0.0,21.4,0
00452,2025-10-09 00:00:00,PRD_FND,9,0.0,11.3,0
00094,2025-08-06 00:00:00,PRD_TES,5,0.0,30.3,1
00133,2025-08-17 00:00:00,PRD_CAR,5,0.0,32.5,0
00179,2026-05-31 00:00:00,PRD_CDB,3,0.0,13.7,0
00312,2026-03-06 00:00:00,PRD_CDB,15,0.0,7.6,0
00217,2026-02-12 00:00:00,PRD_CDB,6,0.0,20.0,0
00201,2026-03-22 00:00:00,PRD_TES,6,0.0,1.0,0
00319,2026-03-09 00:00:00,PRD_CDB,9,0.0,8.8,0
00511,2026-02-17 00:00:00,PRD_FND,7,0.0,16.0,0
00428,2025-12-12 00:00:00,PRD_CDB,13,0.0,18.1,0
00134,2026-03-26 00:00:00,PRD_COE,18,0.0,13.4,0
00529,2025-12-10 00:00:00,PRD_TES,7,0.0,16.2,1
00316,2026-04-13 00:00:00,PRD_FND,12,0.0,23.6,0
00458,2025-11-10 00:00:00,PRD_TES,10,0.0,26.6,0
00293,2025-09-11 00:00:00,PRD_TES,4,1.0,10.3,0
00115,2026-01-12 00:00:00,PRD_TES,12,2.0,36.4,0
00275,2026-05-14 00:00:00,PRD_CDB,15,0.0,1.5,0
00076,2026-04-11 00:00:00,PRD_FND,6,0.0,19.3,0
00129,2025-06-29 00:00:00,PRD_TES,12,0.0,15.1,0
00393,2026-01-13 00:00:00,PRD_FND,10,0.0,16.7,0
00016,2026-04-20 00:00:00,PRD_FND,6,0.0,10.1,0
00072,2026-05-09 00:00:00,PRD_TES,10,0.0,3.6,1
00222,2025-07-30 00:00:00,PRD_TES,4,0.0,38.4,0
00481,2026-04-26 00:00:00,PRD_CDB,6,0.0,12.7,0
00201,2025-12-19 00:00:00,PRD_CDB,6,0.0,1.0,0
00141,2026-05-30 00:00:00,PRD_TES,4,0.0,38.7,0
00486,2025-10-03 00:00:00,PRD_TES,6,0.0,25.8,0
00242,2025-10-02 00:00:00,PRD_FND,12,1.0,41.3,0
00329,2026-06-10 00:00:00,PRD_FND,8,0.0,20.5,0
00049,2025-08-20 00:00:00,PRD_CDB,2,0.0,10.9,0
00476,2026-02-11 00:00:00,PRD_TES,5,0.0,4.8,0
00006,2025-11-14 00:00:00,PRD_TES,11,0.0,9.8,1
00345,2026-01-11 00:00:00,PRD_FND,7,0.0,13.2,0
00372,2026-03-26 00:00:00,PRD_CAR,7,0.0,31.8,0
00373,2026-06-18 00:00:00,PRD_FND,9,0.0,18.3,0
00530,2026-03-05 00:00:00,PRD_CAR,8,1.0,67.8,0
00375,2025-08-31 00:00:00,PRD_TES,8,0.0,31.4,0
00335,2026-03-10 00:00:00,PRD_CAR,8,0.0,47.4,0
00299,2026-02-17 00:00:00,PRD_CAR,4,0.0,49.1,0
00025,2025-12-05 00:00:00,PRD_TES,8,0.0,6.7,0
00545,2025-08-02 00:00:00,PRD_CDB,6,0.0,9.8,0
00045,2025-12-08 00:00:00,PRD_TES,6,0.0,19.4,0
00057,2025-09-24 00:00:00,PRD_FND,4,0.0,10.8,0
00424,2025-12-08 00:00:00,PRD_CAR,7,1.0,56.4,1
00400,2026-05-12 00:00:00,PRD_FND,3,0.0,20.9,0
00151,2026-03-01 00:00:00,PRD_CDB,6,0.0,39.1,0
00247,2025-08-31 00:00:00,PRD_CDB,12,0.0,20.4,0
00230,2026-05-05 00:00:00,PRD_FND,10,0.0,34.4,0
00427,2026-01-13 00:00:00,PRD_TES,7,1.0,46.4,1
00147,2025-12-18 00:00:00,PRD_CAR,0,1.0,43.7,0
00080,2025-11-07 00:00:00,PRD_TES,8,0.0,1.0,0
00511,2025-11-27 00:00:00,PRD_FND,7,0.0,12.8,0
00384,2025-10-04 00:00:00,PRD_CDB,11,1.0,49.0,0
00282,2025-08-22 00:00:00,PRD_TES,10,0.0,26.4,0
00082,2025-08-02 00:00:00,PRD_CDB,6,0.0,10.5,0
00449,2025-10-01 00:00:00,PRD_CDB,7,0.0,24.0,0
00007,2026-04-06 00:00:00,PRD_TES,7,0.0,2.8,0
00228,2026-05-13 00:00:00,PRD_CAR,8,0.0,88.5,0
00079,2026-01-24 00:00:00,PRD_TES,9,0.0,14.6,0
00137,2026-02-28 00:00:00,PRD_CAR,7,1.0,75.0,0
00124,2025-11-22 00:00:00,PRD_CAR,10,1.0,41.5,1
00503,2025-11-12 00:00:00,PRD_TES,6,0.0,18.8,0
00515,2026-06-10 00:00:00,PRD_CAR,13,0.0,79.3,0
00025,2026-04-06 00:00:00-03:00,PRD_FND,5,0.0,1.0,1
00320,2025-11-10 00:00:00,PRD_FND,6,0.0,14.5,0
00500,2026-01-24 00:00:00,PRD_FND,9,0.0,26.3,1
00413,2025-09-30 00:00:00,PRD_TES,8,0.0,27.3,1
00398,2025-09-06 00:00:00,PRD_CDB,7,0.0,18.8,0
00031,2026-01-07 00:00:00,PRD_FND,9,0.0,23.5,0
00455,2026-01-15 00:00:00,PRD_COE,11,0.0,30.5,0
00271,2026-05-12 00:00:00,PRD_FND,2,0.0,7.3,0
00025,2025-11-02 00:00:00,PRD_CDB,10,0.0,17.1,0
00373,2025-11-26 00:00:00,PRD_TES,6,0.0,6.2,0
00411,2025-11-09 00:00:00,PRD_TES,12,0.0,15.3,1
00159,2026-04-22 00:00:00,PRD_TES,7,0.0,37.6,0
00431,2025-12-27 00:00:00,PRD_TES,5,0.0,26.5,0
00226,2025-08-09 00:00:00,PRD_TES,4,0.0,10.5,0
00148,2026-05-18 00:00:00,PRD_FND,5,0.0,23.9,0
00468,2025-09-22 00:00:00,PRD_CAR,6,0.0,23.4,0
00037,2026-03-20 00:00:00,PRD_CDB,11,0.0,29.3,1
00232,2025-09-15 00:00:00,PRD_CDB,6,0.0,13.8,0
00013,2025-10-12 00:00:00,PRD_TES,6,1.0,16.5,0
00524,2025-11-05 00:00:00,PRD_TES,10,0.0,18.1,0
00375,2026-03-27 00:00:00,PRD_FND,9,0.0,16.2,0
